A,burntumber,rawumber,vanDykeBrown,burntsienna,rawsSenna,redochre,redlead,cadmiumred,alizarin,madderLake,lacdye,carminelake,vermilion,realgar,ylakereseda,massicot,yellowochre,gamboge,naplesYellow,leadtinYellow..II,leadtinyellow..I,saffron,orpiment,cobaltyellow,cadmiumyellow,chromegreen,cobaltgreen,cadmiumgreen,greenearth,viridian,phthalogreen,verdigris,malachite,bluebice,cobaltblue,azurite,egyptianblue,ultramarine,phthaloblue,smalt,indigo,mayablue,prussianblue,cobaltviolet,ivoryblack,vineblack,boneblack,lampblack,gypsum,chalk,leadwhite,zincwhite,titaniumwhite,lithopone
836.61,19.549,11.744,6.851,27.382,32.913,26.226,102.934,107.966,75.393,82.347,55.777,55.355,59.731,107.909,50.367,57.249,40.051,86.821,71.569,98.698,101.261,104.3,93.656,100.871,108.442,46.747,45.114,64.916,9.331,43.805,5.542,4.833,4.003,9.804,85.081,5.77,13.907,18.994,19.979,91.05,44.854,66.593,2.19,6.306,3.701,5.649,3.964,5.863,48.909,56.533,105.532,100.779,83.697,107.782
836.8,19.558,11.739,6.863,27.37,32.938,26.22,102.919,107.882,75.37,82.355,55.778,55.338,59.729,107.889,50.392,57.237,40.069,86.814,71.557,98.744,101.23,104.324,93.654,100.814,108.479,46.752,45.122,64.961,9.331,43.847,5.571,4.823,4.002,9.81,85.089,5.786,13.964,18.985,20.085,91.003,44.963,66.564,2.189,6.281,3.719,5.659,3.977,5.874,48.911,56.53,105.578,100.728,83.676,107.78
836.98,19.573,11.753,6.883,27.345,32.934,26.243,102.941,107.896,75.4,82.354,55.796,55.348,59.681,107.885,50.412,57.284,40.076,86.87,71.591,98.742,101.248,104.35,93.672,100.85,108.437,46.763,45.162,65.012,9.343,43.899,5.6,4.844,3.998,9.806,85.102,5.803,14.004,18.987,20.185,90.992,45.056,66.612,2.19,6.266,3.726,5.655,3.986,5.892,48.899,56.531,105.594,100.724,83.689,107.839
837.16,19.585,11.746,6.882,27.359,32.934,26.243,102.913,107.847,75.419,82.339,55.797,55.346,59.635,107.86,50.408,57.268,40.055,86.891,71.582,98.716,101.187,104.325,93.633,100.821,108.373,46.751,45.171,65.027,9.345,43.906,5.636,4.861,4.016,9.82,85.111,5.804,14.044,18.988,20.309,90.988,45.136,66.589,2.191,6.266,3.752,5.662,3.997,5.903,48.948,56.503,105.531,100.639,83.687,107.822
837.34,19.592,11.766,6.882,27.335,32.914,26.255,102.951,107.824,75.405,82.429,55.776,55.355,59.683,107.92,50.447,57.275,40.037,86.932,71.605,98.758,101.181,104.384,93.679,100.818,108.393,46.766,45.223,65.091,9.325,43.916,5.662,4.841,4.009,9.812,85.147,5.828,14.086,19.009,20.389,91.04,45.217,66.62,2.189,6.247,3.75,5.667,3.986,5.898,48.936,56.523,105.605,100.631,83.686,107.853
837.52,19.58,11.76,6.881,27.306,32.85,26.225,102.812,107.719,75.363,82.396,55.745,55.326,59.652,107.848,50.405,57.209,39.981,86.898,71.586,98.69,101.14,104.282,93.595,100.743,108.302,46.742,45.209,65.058,9.316,43.922,5.684,4.838,4.019,9.802,85.108,5.835,14.115,19.016,20.442,90.951,45.313,66.591,2.175,6.197,3.762,5.669,3.975,5.896,48.951,56.448,105.529,100.575,83.682,107.779
837.7,19.59,11.764,6.911,27.3,32.84,26.23,102.815,107.711,75.373,82.387,55.749,55.35,59.589,107.838,50.437,57.208,39.998,86.893,71.555,98.699,101.144,104.266,93.583,100.801,108.294,46.769,45.23,65.153,9.312,43.956,5.733,4.847,4.027,9.798,85.109,5.832,14.146,19.027,20.561,90.97,45.364,66.61,2.177,6.19,3.768,5.671,3.977,5.895,48.928,56.465,105.567,100.519,83.701,107.731
837.89,19.562,11.772,6.924,27.296,32.817,26.253,102.806,107.73,75.366,82.435,55.729,55.332,59.589,107.847,50.423,57.183,39.951,86.899,71.564,98.702,101.147,104.239,93.546,100.777,108.292,46.769,45.27,65.221,9.334,43.99,5.764,4.835,4.038,9.808,85.07,5.825,14.175,19.056,20.653,90.951,45.435,66.63,2.17,6.189,3.762,5.662,3.958,5.887,48.934,56.444,105.571,100.53,83.721,107.675
838.07,19.589,11.763,6.935,27.292,32.799,26.277,102.847,107.783,75.348,82.451,55.762,55.361,59.55,107.877,50.413,57.189,39.957,86.88,71.562,98.727,101.124,104.253,93.561,100.791,108.315,46.796,45.285,65.308,9.356,44.044,5.819,4.842,4.025,9.814,85.102,5.823,14.227,19.078,20.763,90.956,45.479,66.641,2.172,6.167,3.75,5.655,3.956,5.887,48.907,56.442,105.606,100.55,83.756,107.705
838.25,19.602,11.755,6.938,27.243,32.762,26.265,102.84,107.79,75.324,82.441,55.723,55.321,59.549,107.835,50.406,57.181,39.946,86.842,71.596,98.722,101.134,104.246,93.618,100.763,108.319,46.778,45.32,65.308,9.352,44.022,5.845,4.841,4.015,9.816,85.096,5.816,14.275,19.092,20.868,90.935,45.578,66.625,2.172,6.132,3.749,5.639,3.954,5.884,48.855,56.467,105.649,100.487,83.724,107.716
838.43,19.623,11.765,6.927,27.197,32.738,26.278,102.876,107.808,75.349,82.454,55.756,55.339,59.583,107.872,50.426,57.188,39.931,86.798,71.628,98.736,101.201,104.202,93.673,100.733,108.282,46.784,45.36,65.409,9.368,44.06,5.884,4.828,4.018,9.821,85.097,5.801,14.287,19.106,20.932,90.911,45.671,66.614,2.183,6.108,3.744,5.629,3.957,5.907,48.865,56.466,105.665,100.486,83.744,107.718
838.61,19.639,11.771,6.923,27.217,32.709,26.276,102.862,107.792,75.329,82.437,55.777,55.325,59.576,107.906,50.422,57.193,39.894,86.74,71.635,98.729,101.14,104.189,93.655,100.733,108.244,46.773,45.368,65.447,9.357,44.052,5.91,4.835,3.997,9.83,85.08,5.796,14.315,19.105,21.035,90.853,45.723,66.64,2.181,6.075,3.739,5.621,3.953,5.904,48.887,56.434,105.614,100.464,83.763,107.694
838.79,19.647,11.797,6.94,27.258,32.702,26.257,102.906,107.836,75.315,82.495,55.821,55.375,59.572,107.908,50.43,57.216,39.853,86.742,71.627,98.716,101.177,104.17,93.644,100.809,108.179,46.792,45.438,65.556,9.358,44.075,5.942,4.855,3.998,9.867,85.132,5.799,14.341,19.153,21.138,90.83,45.807,66.675,2.195,6.083,3.743,5.641,3.96,5.891,48.893,56.442,105.655,100.528,83.782,107.683
838.98,19.664,11.795,6.952,27.274,32.699,26.221,102.954,107.875,75.301,82.534,55.833,55.381,59.619,107.948,50.442,57.208,39.811,86.736,71.611,98.761,101.179,104.217,93.697,100.798,108.227,46.81,45.481,65.645,9.352,44.087,5.968,4.83,4,9.867,85.157,5.787,14.374,19.18,21.212,90.841,45.905,66.655,2.192,6.062,3.739,5.648,3.95,5.875,48.893,56.422,105.689,100.57,83.78,107.683
839.16,19.64,11.799,6.953,27.233,32.661,26.192,102.983,107.921,75.265,82.54,55.863,55.368,59.657,107.955,50.441,57.248,39.785,86.712,71.652,98.761,101.194,104.226,93.732,100.838,108.251,46.787,45.498,65.717,9.336,44.121,5.99,4.811,3.982,9.872,85.154,5.783,14.409,19.191,21.303,90.836,46.006,66.677,2.192,6.025,3.718,5.653,3.931,5.859,48.877,56.445,105.702,100.61,83.771,107.651
839.34,19.613,11.773,6.951,27.195,32.622,26.175,102.895,107.861,75.173,82.48,55.859,55.342,59.582,107.839,50.383,57.223,39.728,86.679,71.572,98.718,101.149,104.126,93.652,100.813,108.129,46.747,45.477,65.753,9.359,44.098,5.99,4.815,3.978,9.864,85.05,5.771,14.416,19.155,21.368,90.68,46.07,66.639,2.18,6.013,3.694,5.633,3.911,5.857,48.892,56.412,105.59,100.518,83.706,107.532
839.52,19.649,11.783,6.962,27.214,32.631,26.17,102.983,107.952,75.169,82.562,55.88,55.338,59.599,107.907,50.423,57.254,39.715,86.695,71.586,98.778,101.195,104.169,93.709,100.866,108.166,46.776,45.526,65.871,9.372,44.147,6.038,4.834,3.971,9.857,85.065,5.773,14.489,19.168,21.502,90.717,46.147,66.682,2.204,6.025,3.69,5.627,3.924,5.866,48.887,56.437,105.664,100.608,83.763,107.588
839.7,19.664,11.804,6.985,27.21,32.602,26.162,102.981,107.963,75.162,82.552,55.875,55.338,59.689,107.907,50.422,57.257,39.665,86.702,71.573,98.742,101.213,104.152,93.711,100.804,108.147,46.73,45.594,65.914,9.394,44.153,6.076,4.851,3.984,9.884,85.117,5.793,14.523,19.183,21.611,90.686,46.228,66.708,2.219,6.012,3.694,5.625,3.93,5.888,48.914,56.426,105.601,100.636,83.783,107.595
839.88,19.67,11.795,6.977,27.197,32.601,26.124,102.981,107.953,75.15,82.541,55.904,55.357,59.664,107.922,50.437,57.292,39.673,86.659,71.548,98.779,101.231,104.146,93.751,100.82,108.149,46.712,45.593,65.952,9.378,44.215,6.101,4.853,3.984,9.878,85.14,5.826,14.536,19.205,21.72,90.647,46.289,66.71,2.208,5.973,3.687,5.635,3.941,5.882,48.899,56.462,105.575,100.665,83.762,107.552
840.07,19.652,11.792,6.977,27.164,32.565,26.088,102.922,107.893,75.161,82.492,55.848,55.308,59.692,107.889,50.427,57.282,39.633,86.606,71.536,98.751,101.219,104.119,93.694,100.728,108.11,46.687,45.598,66.03,9.364,44.202,6.122,4.842,4.003,9.874,85.059,5.835,14.554,19.223,21.806,90.604,46.389,66.668,2.202,5.965,3.707,5.627,3.94,5.886,48.892,56.446,105.502,100.64,83.703,107.553
840.25,19.663,11.781,6.969,27.154,32.535,26.095,102.854,107.871,75.128,82.485,55.859,55.301,59.662,107.827,50.423,57.254,39.609,86.586,71.521,98.712,101.222,104.101,93.627,100.711,108.077,46.629,45.582,66.112,9.367,44.19,6.132,4.816,3.992,9.86,85.023,5.834,14.545,19.215,21.898,90.578,46.468,66.623,2.195,5.932,3.691,5.621,3.93,5.858,48.924,56.387,105.417,100.627,83.708,107.522
840.43,19.655,11.761,6.966,27.156,32.546,26.078,102.855,107.869,75.116,82.473,55.837,55.321,59.62,107.805,50.399,57.234,39.545,86.607,71.456,98.709,101.153,104.152,93.615,100.681,108.067,46.595,45.61,66.139,9.363,44.127,6.144,4.795,3.986,9.87,85.009,5.85,14.567,19.2,21.992,90.549,46.514,66.619,2.189,5.92,3.674,5.621,3.932,5.841,48.929,56.416,105.355,100.619,83.711,107.516
840.61,19.655,11.788,6.983,27.161,32.576,26.101,102.864,107.937,75.132,82.468,55.839,55.359,59.617,107.819,50.45,57.255,39.537,86.643,71.444,98.749,101.189,104.183,93.608,100.695,108.091,46.62,45.63,66.24,9.388,44.166,6.204,4.816,4.004,9.884,85.017,5.89,14.601,19.231,22.123,90.579,46.61,66.614,2.2,5.918,3.671,5.639,3.932,5.852,48.9,56.417,105.427,100.647,83.697,107.595
840.79,19.667,11.782,6.977,27.135,32.505,26.11,102.834,107.928,75.13,82.424,55.812,55.346,59.651,107.859,50.419,57.235,39.531,86.595,71.439,98.739,101.155,104.177,93.622,100.622,108.142,46.595,45.651,66.271,9.378,44.187,6.248,4.792,4.01,9.863,84.953,5.885,14.619,19.213,22.208,90.616,46.711,66.615,2.195,5.896,3.675,5.624,3.928,5.843,48.893,56.401,105.386,100.598,83.677,107.587
840.97,19.639,11.759,6.973,27.094,32.479,26.116,102.818,107.888,75.126,82.416,55.829,55.351,59.655,107.848,50.426,57.229,39.497,86.613,71.452,98.795,101.207,104.194,93.603,100.618,108.142,46.571,45.642,66.315,9.392,44.212,6.271,4.786,4.003,9.867,84.93,5.887,14.656,19.206,22.297,90.62,46.78,66.627,2.192,5.854,3.661,5.614,3.921,5.85,48.909,56.42,105.361,100.583,83.696,107.612
841.15,19.669,11.746,6.979,27.107,32.448,26.127,102.787,107.913,75.094,82.462,55.807,55.368,59.635,107.87,50.4,57.192,39.492,86.62,71.447,98.788,101.227,104.199,93.616,100.578,108.181,46.58,45.674,66.399,9.403,44.215,6.276,4.81,3.99,9.836,84.966,5.901,14.699,19.231,22.397,90.663,46.868,66.638,2.199,5.855,3.669,5.605,3.915,5.855,48.907,56.386,105.35,100.58,83.687,107.619
841.34,19.696,11.729,6.964,27.107,32.42,26.12,102.861,107.906,75.156,82.483,55.863,55.366,59.656,107.971,50.434,57.212,39.498,86.641,71.472,98.804,101.23,104.273,93.646,100.561,108.282,46.594,45.739,66.484,9.393,44.273,6.318,4.804,3.981,9.843,85.02,5.893,14.742,19.271,22.526,90.732,46.976,66.67,2.199,5.824,3.66,5.605,3.917,5.841,48.908,56.403,105.394,100.697,83.753,107.685
841.52,19.674,11.72,6.947,27.068,32.402,26.093,102.858,107.839,75.168,82.408,55.846,55.372,59.671,107.929,50.43,57.189,39.501,86.622,71.477,98.732,101.194,104.25,93.592,100.539,108.233,46.549,45.75,66.517,9.393,44.262,6.345,4.788,3.976,9.864,84.961,5.878,14.746,19.286,22.616,90.678,47.034,66.642,2.186,5.783,3.64,5.61,3.896,5.831,48.931,56.368,105.352,100.622,83.699,107.672
841.7,19.68,11.725,6.941,27.04,32.359,26.096,102.836,107.827,75.136,82.398,55.823,55.377,59.593,107.885,50.379,57.179,39.491,86.541,71.439,98.703,101.121,104.264,93.583,100.513,108.2,46.533,45.726,66.572,9.386,44.267,6.385,4.764,3.975,9.867,84.912,5.861,14.766,19.296,22.726,90.67,47.155,66.634,2.184,5.766,3.647,5.611,3.902,5.839,48.936,56.344,105.314,100.585,83.67,107.677
841.88,19.696,11.738,6.941,27.023,32.359,26.079,102.849,107.806,75.114,82.375,55.817,55.383,59.581,107.878,50.36,57.15,39.479,86.589,71.438,98.721,101.074,104.297,93.582,100.535,108.197,46.53,45.743,66.627,9.403,44.226,6.412,4.772,3.992,9.872,84.881,5.846,14.818,19.276,22.829,90.657,47.265,66.641,2.19,5.758,3.664,5.613,3.902,5.852,48.96,56.339,105.321,100.549,83.669,107.722
842.06,19.702,11.759,6.962,27.023,32.369,26.099,102.916,107.862,75.143,82.418,55.872,55.416,59.584,107.941,50.412,57.179,39.489,86.671,71.46,98.754,101.116,104.301,93.644,100.614,108.247,46.527,45.777,66.694,9.417,44.239,6.445,4.766,3.971,9.892,84.942,5.83,14.88,19.295,22.925,90.685,47.363,66.641,2.179,5.711,3.646,5.607,3.895,5.85,48.951,56.361,105.399,100.583,83.66,107.769
842.24,19.735,11.783,6.991,27.044,32.365,26.108,102.971,107.881,75.177,82.454,55.892,55.485,59.6,108.062,50.422,57.209,39.462,86.727,71.464,98.819,101.117,104.373,93.665,100.667,108.275,46.566,45.859,66.782,9.419,44.314,6.513,4.813,3.986,9.916,84.972,5.855,14.959,19.32,23.048,90.684,47.48,66.711,2.218,5.732,3.684,5.624,3.919,5.888,48.932,56.398,105.477,100.631,83.693,107.757
842.42,19.754,11.838,7.031,27.064,32.353,26.117,102.997,107.878,75.209,82.49,55.95,55.532,59.676,108.121,50.44,57.255,39.511,86.779,71.55,98.86,101.192,104.377,93.702,100.756,108.323,46.613,45.92,66.893,9.428,44.433,6.575,4.845,3.992,9.927,85.014,5.866,15.032,19.362,23.173,90.729,47.626,66.744,2.225,5.727,3.711,5.642,3.935,5.912,48.939,56.428,105.567,100.702,83.71,107.756
842.61,19.765,11.819,7.044,27.043,32.325,26.076,102.979,107.791,75.213,82.511,55.917,55.519,59.673,108.044,50.4,57.257,39.474,86.754,71.536,98.804,101.121,104.36,93.686,100.734,108.29,46.582,45.94,66.958,9.424,44.396,6.583,4.831,3.995,9.92,84.997,5.872,15.091,19.355,23.256,90.711,47.723,66.741,2.217,5.713,3.721,5.631,3.934,5.9,48.942,56.425,105.524,100.68,83.71,107.671
842.79,19.79,11.811,7.062,27.044,32.336,26.08,102.996,107.819,75.248,82.546,55.925,55.565,59.688,108.052,50.451,57.293,39.501,86.838,71.542,98.868,101.165,104.396,93.691,100.782,108.312,46.567,45.962,67.051,9.442,44.417,6.619,4.851,4,9.953,85.011,5.883,15.167,19.372,23.378,90.669,47.804,66.79,2.241,5.708,3.714,5.656,3.949,5.914,48.975,56.487,105.506,100.777,83.725,107.709
842.97,19.803,11.843,7.064,27.056,32.321,26.069,103.005,107.828,75.261,82.555,55.904,55.548,59.653,108.06,50.43,57.306,39.51,86.837,71.515,98.826,101.083,104.376,93.693,100.811,108.318,46.575,46.026,67.129,9.435,44.428,6.66,4.88,4.007,9.957,85.053,5.897,15.229,19.397,23.523,90.686,47.906,66.802,2.242,5.718,3.731,5.674,3.955,5.913,48.956,56.5,105.554,100.791,83.663,107.641
843.15,19.801,11.846,7.064,27.039,32.331,26.073,103.081,107.804,75.304,82.562,55.916,55.608,59.664,108.096,50.467,57.354,39.492,86.881,71.524,98.896,101.087,104.388,93.702,100.829,108.283,46.59,46.064,67.149,9.423,44.462,6.709,4.881,4.03,9.991,85.061,5.885,15.276,19.395,23.626,90.633,47.985,66.785,2.24,5.694,3.727,5.666,3.96,5.926,48.956,56.54,105.587,100.844,83.651,107.621
843.33,19.815,11.845,7.087,27.04,32.339,26.074,103.02,107.843,75.281,82.556,55.906,55.613,59.661,108.042,50.473,57.353,39.49,86.843,71.506,98.884,101.109,104.324,93.703,100.814,108.24,46.562,46.062,67.165,9.416,44.443,6.723,4.88,4.044,9.99,85.02,5.878,15.318,19.387,23.726,90.613,48.056,66.779,2.234,5.691,3.75,5.67,3.967,5.928,48.947,56.504,105.576,100.808,83.648,107.57
843.51,19.848,11.831,7.117,27.045,32.27,26.098,103.047,107.912,75.303,82.607,55.927,55.63,59.619,108.088,50.504,57.369,39.484,86.834,71.51,98.972,101.106,104.344,93.776,100.813,108.312,46.553,46.082,67.252,9.412,44.485,6.74,4.882,4.047,9.971,85.102,5.9,15.371,19.381,23.838,90.617,48.128,66.813,2.224,5.689,3.765,5.682,3.953,5.941,48.918,56.538,105.607,100.838,83.697,107.589
843.69,19.851,11.812,7.115,27.068,32.267,26.064,103.083,107.881,75.342,82.607,55.958,55.632,59.643,108.107,50.52,57.359,39.454,86.858,71.507,99.009,101.126,104.307,93.764,100.87,108.317,46.539,46.084,67.283,9.394,44.522,6.76,4.882,4.026,9.96,85.087,5.891,15.399,19.378,23.911,90.585,48.145,66.815,2.191,5.647,3.741,5.675,3.937,5.921,48.894,56.586,105.645,100.871,83.681,107.554
843.87,19.862,11.809,7.13,27.084,32.222,26.094,103.122,107.901,75.394,82.643,55.975,55.638,59.666,108.112,50.545,57.354,39.426,86.815,71.501,99.045,101.142,104.33,93.804,100.855,108.312,46.565,46.11,67.353,9.385,44.569,6.778,4.887,3.986,9.94,85.178,5.881,15.463,19.415,24.017,90.572,48.238,66.825,2.189,5.632,3.741,5.665,3.922,5.926,48.872,56.594,105.681,100.908,83.639,107.497
844.05,19.904,11.826,7.14,27.11,32.215,26.083,103.104,107.921,75.369,82.669,55.964,55.664,59.663,108.103,50.544,57.323,39.414,86.769,71.467,99.084,101.118,104.342,93.846,100.863,108.329,46.583,46.153,67.416,9.365,44.608,6.833,4.911,4.012,9.946,85.196,5.913,15.516,19.423,24.124,90.535,48.312,66.871,2.22,5.648,3.752,5.693,3.95,5.925,48.879,56.619,105.686,100.906,83.703,107.43
844.24,19.872,11.819,7.148,27.104,32.19,26.069,103.156,107.905,75.351,82.724,56.031,55.643,59.686,108.051,50.547,57.375,39.392,86.761,71.469,99.105,101.135,104.348,93.895,100.897,108.359,46.545,46.191,67.464,9.359,44.638,6.863,4.897,4.005,9.933,85.22,5.882,15.54,19.438,24.211,90.553,48.388,66.884,2.183,5.632,3.743,5.689,3.934,5.902,48.847,56.638,105.646,100.922,83.703,107.493
844.42,19.894,11.812,7.151,27.083,32.163,26.044,103.097,107.887,75.311,82.728,56.007,55.635,59.642,107.994,50.54,57.342,39.35,86.724,71.42,99.118,101.098,104.382,93.842,100.844,108.305,46.478,46.195,67.469,9.344,44.617,6.888,4.907,4.013,9.937,85.175,5.889,15.548,19.425,24.344,90.531,48.437,66.888,2.192,5.616,3.73,5.688,3.922,5.886,48.815,56.581,105.582,100.83,83.639,107.453
844.6,19.935,11.808,7.156,27.042,32.133,26.055,103.114,107.913,75.319,82.741,56.071,55.681,59.633,108.044,50.589,57.312,39.362,86.74,71.418,99.182,101.169,104.365,93.851,100.858,108.371,46.443,46.247,67.493,9.335,44.667,6.936,4.906,3.995,9.932,85.209,5.873,15.587,19.459,24.456,90.536,48.515,66.9,2.207,5.599,3.731,5.698,3.928,5.889,48.848,56.572,105.618,100.856,83.615,107.493
844.78,19.933,11.805,7.163,27.035,32.109,26.07,103.173,107.936,75.341,82.764,56.13,55.656,59.627,108.058,50.605,57.311,39.333,86.726,71.45,99.151,101.214,104.36,93.857,100.904,108.36,46.441,46.266,67.523,9.311,44.693,6.97,4.901,3.99,9.917,85.231,5.874,15.636,19.481,24.555,90.548,48.572,66.915,2.19,5.569,3.723,5.673,3.918,5.886,48.804,56.547,105.671,100.808,83.589,107.504
844.96,19.976,11.813,7.204,27.056,32.092,26.094,103.184,107.987,75.333,82.813,56.173,55.717,59.703,108.103,50.667,57.331,39.325,86.72,71.489,99.227,101.244,104.388,93.876,100.94,108.382,46.419,46.291,67.541,9.317,44.749,7.02,4.912,3.999,9.94,85.272,5.873,15.666,19.492,24.664,90.542,48.651,66.929,2.204,5.578,3.751,5.683,3.937,5.893,48.807,56.549,105.65,100.828,83.641,107.611
845.14,20.025,11.826,7.215,27.074,32.094,26.092,103.151,108.067,75.337,82.795,56.167,55.697,59.71,108.098,50.685,57.304,39.331,86.717,71.461,99.176,101.194,104.38,93.903,100.985,108.376,46.426,46.365,67.634,9.322,44.764,7.053,4.894,4.003,9.937,85.235,5.891,15.7,19.51,24.794,90.563,48.722,66.949,2.219,5.562,3.766,5.705,3.947,5.888,48.815,56.53,105.602,100.803,83.635,107.675
845.32,20.025,11.854,7.208,27.074,32.081,26.081,103.196,108.056,75.367,82.834,56.204,55.75,59.745,108.149,50.683,57.372,39.322,86.755,71.475,99.217,101.197,104.423,93.956,101.038,108.357,46.464,46.436,67.726,9.328,44.793,7.109,4.915,4.001,9.958,85.285,5.904,15.736,19.53,24.904,90.575,48.786,66.943,2.216,5.557,3.764,5.741,3.946,5.904,48.822,56.55,105.621,100.793,83.604,107.777
845.5,20.014,11.873,7.23,27.066,32.104,26.057,103.121,108.028,75.338,82.793,56.173,55.743,59.768,108.078,50.667,57.334,39.316,86.732,71.444,99.13,101.199,104.405,93.903,100.982,108.293,46.446,46.481,67.734,9.341,44.764,7.162,4.924,4.01,9.959,85.256,5.907,15.771,19.533,25.005,90.528,48.868,66.894,2.247,5.56,3.779,5.735,3.969,5.893,48.829,56.558,105.551,100.778,83.529,107.691
845.68,20.032,11.88,7.216,27.04,32.109,26.072,103.145,108.084,75.385,82.855,56.212,55.777,59.774,108.1,50.7,57.39,39.33,86.794,71.5,99.184,101.287,104.466,93.983,101.02,108.365,46.473,46.56,67.847,9.33,44.784,7.193,4.927,4.003,9.968,85.324,5.92,15.851,19.556,25.131,90.563,49.003,66.923,2.259,5.562,3.796,5.739,3.965,5.883,48.843,56.529,105.616,100.791,83.553,107.762
845.87,20.038,11.864,7.227,27.008,32.061,26.058,103.092,108.093,75.418,82.874,56.202,55.755,59.71,108.084,50.684,57.447,39.323,86.799,71.523,99.128,101.266,104.466,93.914,101.059,108.38,46.419,46.562,67.877,9.318,44.788,7.234,4.902,4.027,9.994,85.243,5.928,15.884,19.534,25.259,90.576,49.053,66.913,2.251,5.538,3.776,5.727,3.973,5.87,48.88,56.513,105.565,100.779,83.601,107.793
846.05,20.024,11.846,7.211,26.967,32.043,26.041,103.099,108.053,75.457,82.878,56.216,55.755,59.704,108.073,50.698,57.465,39.277,86.811,71.567,99.104,101.262,104.488,93.869,101.041,108.331,46.391,46.576,67.901,9.309,44.77,7.247,4.893,3.988,9.991,85.263,5.938,15.913,19.54,25.367,90.539,49.124,66.873,2.236,5.512,3.775,5.71,3.938,5.864,48.865,56.488,105.566,100.763,83.544,107.837
846.23,20.043,11.842,7.234,26.99,32.054,26.024,103.114,108.077,75.506,82.916,56.185,55.816,59.699,108.109,50.716,57.458,39.316,86.857,71.605,99.156,101.24,104.499,93.885,101.096,108.31,46.433,46.584,67.969,9.298,44.784,7.282,4.888,4.002,10.009,85.269,5.956,15.969,19.562,25.507,90.53,49.173,66.896,2.244,5.506,3.757,5.726,3.945,5.872,48.905,56.521,105.649,100.787,83.554,107.813
846.41,20.06,11.831,7.226,26.989,32.024,26.016,103.148,108.089,75.534,82.886,56.202,55.828,59.702,108.122,50.706,57.473,39.322,86.87,71.593,99.145,101.272,104.466,93.941,101.119,108.288,46.442,46.602,68.044,9.289,44.817,7.311,4.87,4.005,10.003,85.276,5.933,16.046,19.57,25.602,90.499,49.258,66.875,2.226,5.467,3.757,5.716,3.954,5.883,48.941,56.528,105.681,100.8,83.581,107.851
846.59,20.027,11.852,7.215,27.018,31.987,25.999,103.082,108.078,75.528,82.86,56.172,55.775,59.718,108.088,50.651,57.485,39.302,86.854,71.589,99.139,101.21,104.443,93.895,101.058,108.188,46.454,46.613,68.091,9.298,44.798,7.343,4.886,4.022,10.033,85.236,5.936,16.092,19.555,25.71,90.421,49.352,66.891,2.221,5.452,3.747,5.715,3.956,5.899,48.914,56.535,105.598,100.691,83.591,107.786
846.77,20.029,11.854,7.211,27.002,31.984,25.968,102.985,108.046,75.496,82.817,56.12,55.742,59.71,108.031,50.596,57.463,39.238,86.808,71.501,99.055,101.119,104.379,93.853,100.964,108.111,46.409,46.634,68.135,9.298,44.728,7.357,4.891,4.027,10.043,85.204,5.937,16.086,19.535,25.804,90.379,49.416,66.79,2.223,5.443,3.752,5.725,3.951,5.899,48.946,56.512,105.517,100.672,83.613,107.737
846.95,20.029,11.823,7.198,26.963,31.976,25.938,102.978,108.011,75.484,82.778,56.077,55.703,59.666,108.004,50.55,57.434,39.183,86.795,71.488,98.988,101.103,104.312,93.855,100.957,108.066,46.437,46.649,68.188,9.277,44.672,7.4,4.882,4.003,10.02,85.114,5.933,16.129,19.542,25.917,90.331,49.463,66.813,2.213,5.409,3.745,5.726,3.936,5.888,48.931,56.544,105.525,100.645,83.58,107.678
